id,delivery_datetime,mailing_status,alert_types,critical_topic,press_sources,social_media_sources,social_media_engagements,repercussions,stakeholders,criticality_level,title,alert_text,profiles_or_portals,urls,history,is_repercussion,previous_alerts_ids,subcategories,categories
e5fc00bb-7de8-465a-8304-74f463fcea25,2025-10-03 19:18:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_2,Tainara Oliveira Gomes foi presa em flagrante em Palmas ao tentar usar documento falso para aplicar golpe em uma agência do Banco do Brasil.,"Nas redes sociais, hoje (03), o perfil @agenciatocantins_oficial (https://www.instagram.com/reel/DPW0PVeCJGr/), publicou sobre a tentativa de golpe: ""Tainara Oliveira Gomes foi presa em flagrante em Palmas ao tentar usar documento falso para aplicar golpe em uma agência do Banco do Brasil. Já tinha histórico de estelionato, incluindo prejuízo de R$ 60 mil ao banco em 2023, em Belém (PA)."" A publicação, até o momento, tem 20 interações e o perfil conta com um pouco mais de 67,4 mil seguidores, com alcance até o momento de 400 contas.",[@agenciatocantins_oficial],[https://www.instagram.com/reel/DPW0PVeCJGr/],,false,[],[],[]
6dc05718-1f6c-41f7-ae74-85af4867158b,2025-10-04 13:35:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_2,Repost cita supostas ‘medidas’ de Donald Trump contra o Banco do Brasil,"Nas redes sociais, hoje (04), o perfil @genelopes1 com um pouco mais de 12,2 mil seguidores e alcance aproximado de 5.600 de contas (http://twitter.com/genelopes1/statuses/1974427500831994246) repostou a publicação de @TomRipley22 com um pouco mais de 66 mil seguidores do dia (03) que diz : ""BANCO DO BRASIL NA MIRA. A coisa vai ficar feia."" junto ao vídeo (https://x.com/i/status/1974285707628990646), video este que ainda fala sobre as supostas medidas que Trump prepara para o Banco do Brasil por ter fornecido cartão Elo a Moraes.",[@genelopes1],[http://twitter.com/genelopes1/statuses/1974427500831994246],,false,[],[],[]
d034dc03-f1bf-4a7d-b00d-59e34bb52d1b,2025-10-05 11:38:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_2,Post detalha suposta fraude no Concurso Nacional Unificado (CNU) e cita Banco do Brasil (BB) e Caixa,"Nas redes sociais, hoje (05), às 07h20, o perfil @law.letter (https://www.instagram.com/p/DPbBjhKjy6-/) publicou: ""A suspeita de fraude foi deflagrada por análise estatística: quatro candidatos exibiram gabaritos praticamente idênticos — inclusive nos erros — e notas baixas na redação; três têm vínculo familiar e todos apresentam ligação territorial com Patos/PB. A PF prendeu preventivamente investigados apontados como liderança operacional do esquema e cumpriu mandados de busca, com apuração também sobre certames da Caixa e do Banco do Brasil. Conforme decisões e relatórios citados na imprensa, o grupo usaria três métodos principais: (i) “ponto eletrônico” para transmissão de respostas durante a prova; (ii) substituição de candidatos com falsificação documental; e (iii) pagamentos indevidos para obtenção de informações sensíveis. Há referência a cobranças entre R$ 300 mil e R$ 500 mil por aprovação. No plano jurídico, os fatos em tese se subsumem a fraude em certame de interesse público (art. 311-A do CP), organização criminosa (Lei 12.850/2013), falsificação de documento público (art. 297, CP) e, conforme a prova financeira, lavagem de dinheiro (Lei 9.613/1998). Órgãos federais informaram a exclusão de envolvidos dos processos seletivos e anunciaram reforço de segurança para as próximas aplicações do CNU, tratando a ocorrência como “fraude pontual” e mantendo o calendário do certame. Quanto à autoria e participação, reportagens identificam nomes e papéis atribuídos (liderança operacional, recorrência em outros concursos, elos familiares e vínculos com Patos/PB), pontos que serão aferidos na instrução probatória sob contraditório e ampla defesa. #CNU #FraudeEmCertame #Art311A #OrganizaçãoCriminosa #FalsidadeDocumental #LavagemDeDinheiro #PF #MGI #ConcursoPúblico #IntegridadeDoCertame #Compliance #BancoDoBrasil #Caixa"". A publicação, até o momento, tem 105 curtidas e 67 comentários. O perfil conta com um pouco mais de 181 mil seguidores, com alcance estimado até o momento de 1.794 contas.",[@law.letter],[https://www.instagram.com/p/DPbBjhKjy6-/],,false,[],[],[]
7eb130bf-dcf6-45ee-bd2c-54f9db03130f,2025-10-06 14:25:00.000000 UTC,SENT,[PRESS],[],[],[],[],[],[],LEVEL_2,FEEB PR - Estrangeiro questiona BB sobre retomada de resultados após salto em calotes do agro,"Hoje (06), às 10h30, o portal FEEB PR (921acessos/dia)  publicou: “Estrangeiro questiona BB sobre retomada de resultados após salto em calotes do agro  “(https://www.feebpr.org.br/noticia/81ic-estrangeiro-questiona-bb-sobre-retomada-de-resultados-apos-salto-em-calotes-do-agro.). A publicação ressaltou a preocupação dos investidores estrangeiros em relação ao Banco do Brasil.",[FEEB PR],[https://www.feebpr.org.br/noticia/81ic-estrangeiro-questiona-bb-sobre-retomada-de-resultados-apos-salto-em-calotes-do-agro.],,false,[],[],[]
22dfad34-7028-4955-a2af-269df5b02833,2025-10-09 19:55:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_2,Relatório Reservado: Banco do Brasil (BB) pressiona por Medida Provisória (MP) 1.314/2025 para renegociação rural,"Nas redes sociais, hoje (09),  às 16h00 o perfil @Relatorio (https://x.com/Relatorio/status/1976362023911862553), publicou ""A própria direção do Banco do Brasil tem feito pressão junto a parlamentares pela aprovação da Medida Provisória 1.314/2025, que autoriza a renegociação de R$ 12 bilhões em dívidas rurais.  #RR #RelatorioReservado #BancodoBrasil #MP #BB "" junto ao link da matéria (https://relatorioreservado.com.br/noticias/banco-do-brasil-faz-campanha-por-mp-de-olho-em-alivio-em-sua-carteira-de-credito/). A publicação, até o momento, tem 28 visualizações, alcance de 4.744 contas e 9.395  seguidores.",[@Relatorio],"[https://relatorioreservado.com.br/noticias/banco-do-brasil-faz-campanha-por-mp-de-olho-em-alivio-em-sua-carteira-de-credito/,https://x.com/Relatorio/status/1976362023911862553]",,false,[],[],[]
26dbedaf-093a-4241-932b-1ae9e9887c19,2025-10-10 11:22:00.000000 UTC,SENT,[PRESS],[],[],[],[],[],[],LEVEL_2,Cade investiga possível venda casada no Banco do Brasil (BB),"Hoje (10), às 05h04 o portal Globo Rural (https://globorural.globo.com/politica/noticia/2025/10/cade-investigara-se-o-bb-faz-venda-casada.ghtml), aproximadamente 8.138 visitantes/dia e alcance estimado em 69, publicou: ”Cade investigará se o BB faz venda casada.” Informando que o Conselho Administrativo de Defesa Econômica (CADE) abriu um inquérito administrativo para apurar se o Banco do Brasil está praticando venda casada na concessão de crédito rural. A denúncia foi feita pela Associação Brasileira de Defesa do Agronegócio (Abdagro), que acusa o BB de condicionar a liberação de crédito à contratação de seguro rural oferecido por empresa ligada ao banco. O BB nega a prática de venda casada, afirmando que ela é institucionalmente vedada e que a contratação de crédito e seguro é de livre escolha do cliente.",[Globo Rural],[https://globorural.globo.com/politica/noticia/2025/10/cade-investigara-se-o-bb-faz-venda-casada.ghtml],,false,[],[],[]
b64ceb45-4cf7-4f48-ac18-680c89836b75,2025-10-10 16:51:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_2,Sindicato: Banco do Brasil (BB) proíbe substituição temporária de gerentes em novembro e dezembro,"Hoje (10), às 12h48, o perfil Sindicato dos Bancários de BH e Região @bancariosbh publicou no X (https://x.com/bancariosbh/status/1976676320500494770) um post com o título: “A Diretoria de Varejo do BB comunicou que, nos meses de novembro e dezembro, os gerentes da rede estão proibidos de acionar a substituição temporária, o que impede a designação de funcionários para cobrir colegas em férias, abonos ou licenças médicas.” O autor completa que o movimento sindical denuncia que, mais uma vez, o banco implementou uma mudança de grande impacto sem qualquer comunicação prévia às entidades. A publicação inclui link para a matéria, destacando que a Contraf-CUT e a CEBB criticam o novo posicionamento do banco. Link para notícia (https://bancariosbh.org.br/conteudo/9537/banco-do-brasil-mais-um-golpe-nos-funcionarios-do-varejo). O perfil tem 2.109 mil seguidores, com alcance estimado de 2.676 contas, e o tweet acumula 8 visualizações.",[@bancariosbh],"[https://bancariosbh.org.br/conteudo/9537/banco-do-brasil-mais-um-golpe-nos-funcionarios-do-varejo,https://x.com/bancariosbh/status/1976676320500494770]",,false,[],[],[]
02117eeb-2fe7-41b2-96a3-526285f19f51,2025-10-11 12:04:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_2,Deputado pede fim de contratos de R$ 1 bi entre Banco do Brasil (BB) e Nelson Wilians,"Hoje (11), às 12h05, o perfil Brasil Conservador @MachadoDarlon publicou no X (http://twitter.com/MachadoDarlon/statuses/1976846545539809518): “Deputado pede fim de contratos de R$ 1 bi entre Nelson Wilians e Banco do Brasil. Pedido foi apresentado na CPMI do INSS do Congresso, que já solicitou a prisão preventiva e quebras de sigilos do advogado"". Link da matéria: (https://oantagonista.com.br/brasil/deputado-pede-fim-de-contratos-de-r-1-bi-entre-nelson-wilians-e-banco-do-brasil/). O perfil tem 88,7 mil seguidores, com alcance estimado de 17.558 contas, e o tweet acumula 339 visualizações.",[@MachadoDarlon],"[http://twitter.com/MachadoDarlon/statuses/1976846545539809518,https://oantagonista.com.br/brasil/deputado-pede-fim-de-contratos-de-r-1-bi-entre-nelson-wilians-e-banco-do-brasil/]",,false,[],[],[]
b9939d23-657a-45c8-845a-21f87672221a,2025-10-11 12:05:00.000000 UTC,SENT,[PRESS],[],[],[],[],[],[],LEVEL_2,Poder360: ‘Falta de decisão política’ atrasa Angra 3; BNDES vê energia cara,"Hoje (11), às 6h00, o portal  Poder 360 (https://www.poder360.com.br/poder-energia/falta-de-decisao-politica-atrasa-angra-3-diz-presidente-da-aben/) com aproximadamente 520.810 visitantes por dia, e 406 de alcance de audiência, explica que a conclusão da usina Angra 3 está atrasada devido à falta de decisão política, gerando prejuízos anuais de R$ 800 milhões e aumento do custo da energia. O BNDES, ligado ao governo e com participação financeira do Banco do Brasil, é citado por seus estudos que projetam o valor elevado da energia de Angra 3 e alertam sobre desperdício de equipamentos caso o projeto não seja concluído.",[Poder 360],[https://www.poder360.com.br/poder-energia/falta-de-decisao-politica-atrasa-angra-3-diz-presidente-da-aben/],,false,[],[],[]
d61694be-3e3b-4361-9afe-672cbed500b0,2025-10-11 12:39:00.000000 UTC,SENT,[PRESS],[],[],[],[],[],[],LEVEL_2,Valor Econômico: novo vírus no WhatsApp mira senhas bancárias; Banco do Brasil (BB) é alvo,"Hoje (11), às 8h01, o portal  Valor Econômico (https://valor.globo.com/financas/noticia/2025/10/11/novo-virus-se-espalha-no-whatsapp-no-brasil-e-ameaca-senhas-bancarias.ghtml) com aproximadamente 219.049 visitantes por dia, e 636 de alcance de audiência,  alerta sobre um novo vírus que se espalha pelo WhatsApp no Brasil, com o objetivo de roubar senhas bancárias. De acordo com o estudo citado, o Banco do Brasil é um dos principais alvos do malware, junto com outras instituições financeiras como Bradesco, Caixa Econômica Federal, Itaú Unibanco, Mercado Pago, Banco do Nordeste, Santander e Sicredi, além de plataformas de criptoativos.",[Valor Econômico],[https://valor.globo.com/financas/noticia/2025/10/11/novo-virus-se-espalha-no-whatsapp-no-brasil-e-ameaca-senhas-bancarias.ghtml],,false,[],[],[]
07899585-e034-461a-b0c4-cf922a249eb0,2025-10-12 16:35:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_2,CASO CONTRATO NELSON WILIANS,"A repercussão em torno do contrato de R$ 1 bilhão entre o Banco do Brasil e o escritório Nelson Wilians Advogados ganhou destaque nas redes sociais após publicações de perfis influentes questionarem a manutenção do acordo. O tema envolve críticas de parlamentares e pedidos formais para o encerramento do contrato, o que mantém o Banco do Brasil em evidência no debate público sobre gestão de recursos e transparência institucional. Ontem (11), às 21h29, o perfil SPACE LIBERDADE @NewsLiberdade publicou no X (https://x.com/NewsLiberdade/status/1977169717065347187) : “🚨URGENTE - Deputados pedem o fim de contrato de R$ 1 bilhão entre Nelson Wilians e Banco do Brasil.”
A publicação está em crescimento, já acumula 38 mil visualizações, 319 retuítes, e o perfil conta com 416,3 mil seguidores, alcançando cerca de 128.498 contas.
 Um pouco antes, às 19h44, a jornalista Eliana Lima @elianalima também havia divulgado a notícia com o link (https://bznoticias.com.br/noticia/deputado-cobra-fim-de-contratos-de-r-1-bilhao-entre-bb-e-empresas-de-nelson-wilians). O perfil possui 62,2 mil seguidores e alcance estimado em 13.037 contas. O tema ainda apresenta potencial de amplificação, principalmente se novos parlamentares ou veículos de imprensa nacional aderirem à discussão.","[@NewsLiberdade,@elianalima]","[https://bznoticias.com.br/noticia/deputado-cobra-fim-de-contratos-de-r-1-bilhao-entre-bb-e-empresas-de-nelson-wilians,https://x.com/NewsLiberdade/status/1977169717065347187]",,false,[],[],[]
70ace83b-6367-4534-ad4b-9f3b541f06ea,2025-10-13 17:30:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_2,Gestão política e conduta institucional,"Às 14h04, o perfil no X Lydya @LidiaConta (https://x.com/LidiaConta/status/1977782611306061964) publicou: “Sindicatos são o atraso do , mas toda gestão q o gov central é petista, a gestão fica mais temerária. Já vimos presidentes do Banco do Brasil metidos em corrupção e até presos. Enqto os funcionários se matam de trabalhar o último andar não olha pra baixo. Junto ao link da matéria do Contraf-CUT  (https://contrafcut.com.br/noticias/bb-mais-um-golpe-nos-funcionarios-do-varejo/)  ”. A publicação possui 16 visualização, com alcance de 9.008  de contas e 29,1 mil seguidores.",[@LidiaConta],"[https://contrafcut.com.br/noticias/bb-mais-um-golpe-nos-funcionarios-do-varejo/,https://x.com/LidiaConta/status/1977782611306061964]",,false,[],[],[]
2e4b6d1f-a10d-48fa-bf1c-514386416cf2,2025-10-13 20:24:00.000000 UTC,SENT,[SOCIAL_MEDIA],[],[],[],[],[],[],LEVEL_2,"BB Seguridade (Banco do Brasil): prêmios emitidos caem 15,7% em agosto; segmento rural recua 30,6% (R$ 704 mi)","Às 16h04, o perfil no X Agência Safras News @SafrasNews (https://x.com/SafrasNews/status/1977812778485223532) publicou: “SafrasNews:   Prêmios emitidos no segmento rural da BB Seguridade recuam 30,6% em agosto, para R$ 704 milhões”, junto ao link da matéria (https://safras.com.br/premios-emitidos-no-segmento-rural-da-bb-seguridade-recuam-306-em-agosto-para-r-704-milhoes/). A publicação possui 32 visualizações, com alcance de 6.422 contas e 15,5 mil seguidores. Às 15h26, o perfil no X ADVFN BRASIL @ADVFNBrasil (https://x.com/ADVFNBrasil/status/1977803111222902925) publicou: “BB Seguridade registra queda de 15,7% nos prêmios emitidos em agosto e impacta mercado de seguros”, junto ao link da matéria (https://br.advfn.com/jornal/2025/10/bb-seguridade-registra-queda-de-15-7-nos-premios-emitidos-em-agosto-e-impacta-mercado-de-seguros). A publicação possui 34 visualizações, com alcance de 6.931 contas e 17,8 mil seguidores. Às 14h58, o perfil no X CNN Economia  @CNNEconomiar (https://x.com/CNNEconomia/status/1977796049826648202) publicou: “BB Seguridade tem queda de 15,7% em prêmios emitidos de seguros em agosto”, junto ao link da matéria (https://www.cnnbrasil.com.br/economia/negocios/bb-seguridade-tem-queda-de-157-em-premios-emitidos-de-seguros-em-agosto/?utm_source=social&utm_medium=twitter-feed&utm_campaign=cnn-money-cnn-economia&utm_content=link). A publicação possui 102 visualizações, com alcance de 24.308 contas e 253,8 mil seguidores.","[@SafrasNews,@ADVFNBrasil,@CNNEconomiar]","[https://br.advfn.com/jornal/2025/10/bb-seguridade-registra-queda-de-15-7-nos-premios-emitidos-em-agosto-e-impacta-mercado-de-seguros,https://safras.com.br/premios-emitidos-no-segmento-rural-da-bb-seguridade-recuam-306-em-agosto-para-r-704-milhoes/,https://www.cnnbrasil.com.br/economia/negocios/bb-seguridade-tem-queda-de-157-em-premios-emitidos-de-seguros-em-agosto/?utm_source=social&utm_medium=twitter-feed&utm_campaign=cnn-money-cnn-economia&utm_content=link,https://x.com/ADVFNBrasil/status/1977803111222902925,https://x.com/CNNEconomia/status/1977796049826648202,https://x.com/SafrasNews/status/1977812778485223532]",,false,[],[],[]
8e064c2b-cdf2-4a37-9847-112d901541b7,2025-10-20 19:00:00.000000 UTC,SENT,[SOCIAL_MEDIA],"[SENSITIVE_POLITICAL_CONTEXT,NEGATIVE_RESULTS]",[],"[MICRO_INFLUENCER,MACRO_INFLUENCER,RELEVANT_PROFILE_TOP_VOICE,BB_IMAGE_OR_VIDEO]","[INTERACTIONS_2500,INTERACTIONS_250]",[EXPOSURE_TIME_ABOVE_24H],"[PRESS_JOURNALISTS,CLIENT_SOCIETY]",LEVEL_2,"Protesto em frente à agência, alegando falta de apoio ao setor agrícola","Dia (16), o perfil Folha do Estado, folhadoestadooficial, no Instagram (http://instagram.com/reels/DP60fu-ESOk/), 275 mil seguidores, publicou: ""Produtores de arroz protestaram em frente a uma agência do Banco do Brasil, despejando toneladas do grão para denunciar o baixo preço pago pelo produto e a falta de apoio ao setor agrícola. Eles afirmam que produzem com prejuízo e pedem medidas do governo para garantir preços justos e valorização do campo. 🌾🚜"".

Atualmente, o post tem 39,3 mil visualizações e alcance estimado de 64.260 contas, com interações aproximadas de 3.094.",[@folhadoestadooficial],[http://instagram.com/reels/DP60fu-ESOk/],,false,[],[],[]
3fa10bc6-d1a4-449e-84a2-6b5277f777e4,2025-10-24 11:30:00.000000 UTC,SENT,[SOCIAL_MEDIA],"[MARKET_VARIATION,NEGATIVE_RESULTS]",[],"[MACRO_INFLUENCER,MICRO_INFLUENCER,RELEVANT_PROFILE_TOP_VOICE]",[],[],"[PRESS_JOURNALISTS,CLIENT_SOCIETY]",LEVEL_2,Money Times destaca queda de lucro e novos riscos para o BBAS3,"Dia (23) às 23h00, o perfil Money Times @moneytimes no Instagram (https://www.instagram.com/p/DQKzBX5jTUb/
), publicou postagem afirmando que o Banco do Brasil (BBAS3) enfrentou uma “tempestade perfeita” nos últimos trimestres, com queda de mais de 50% no lucro. O texto atribui o resultado à alta da inadimplência no agronegócio, às mudanças regulatórias do Banco Central e à deterioração da carteira de PMEs. A publicação ainda destaca que o JPMorgan vê o desempenho do Banco Patagônia, subsidiária do BB na Argentina, como um novo fator de pressão sobre o resultado do terceiro trimestre. O conteúdo tem tom crítico e pode impactar a percepção do mercado sobre a rentabilidade e a gestão de risco do banco, especialmente no público investidor que acompanha a performance das ações do BBAS3.

O perfil conta com um pouco mais de 433 mil seguidores, alcance estimado em 6.234 e 262 interações.",[@moneytimes],[https://www.instagram.com/p/DQKzBX5jTUb/],,false,[],[],[]
cd617df8-6dd3-457a-82ee-39b9c1b5a923,2025-10-25 16:30:00.000000 UTC,SENT,[SOCIAL_MEDIA],"[ABUSIVE_CONDUCT,LGPD_VIOLATION]",[MENTIONS_BB_IN_TITLE],"[BB_IMAGE_OR_VIDEO,MICRO_INFLUENCER]","[INTERACTIONS_250,INTERACTIONS_2500]",[],"[PRESS_JOURNALISTS,CLIENT_SOCIETY]",LEVEL_2,Banco do Brasil é acusado de descarte de documentos confidenciais de clientes em Madre de Deus.,"Dia (24), o perfil Madre FM & TV_WEB @madrefm87.9 no Instagram (https://www.instagram.com/reel/DQNDcRFkhfM/
), com 4.627 seguidores, registrou 277 mil visualizações e mais de 6 mil curtidas em publicação que afirma que o Banco do Brasil teria supostamente descartado de forma irregular documentos de clientes em via pública, em Madre de Deus (BA). Segundo o texto, o material incluía dados pessoais de centenas de clientes, além de nomes de ex-prefeitos, ex-vereadores, ex-secretários e empresários.

Nos comentários desta publicação em si, os usuários alegaram que a população estava procurando os documentos que citassem os seus nomes com o intuito de processar a instituição. Ainda houve críticas relacionadas a falta de cumprimento da LGPD.

O caso, se confirmado, envolve risco reputacional relevante, com potencial de questionamento sobre procedimentos internos de descarte e segurança da informação do banco.",[@madrefm87.9],[https://www.instagram.com/reel/DQNDcRFkhfM/?igsh=bzV3ZDlra3R1M2Ju],,false,[],[],[]
366c9b04-6321-42de-b293-10341f546865,2025-10-26 11:30:00.000000 UTC,NOT_SENT,[SOCIAL_MEDIA],"[ABUSIVE_CONDUCT,LGPD_VIOLATION]",[],"[MICRO_INFLUENCER,BB_IMAGE_OR_VIDEO,NICHE_PUBLISHER]","[INTERACTIONS_250,INTERACTIONS_2500]",[EXPOSURE_TIME_ABOVE_24H],"[PRESS_JOURNALISTS,CLIENT_SOCIETY]",LEVEL_2,Banco do Brasil é acusado de descarte de documentos confidenciais de clientes em Madre de Deus.,"A publicação do perfil Madre FM & TV_WEB (@madrefm87.9) no Instagram (https://www.instagram.com/reel/DQNDcRFkhfM/), que conta com 4.627 seguidores, continua apresentando crescimento significativo nas redes sociais. O conteúdo já alcança 726 mil visualizações, mais de 16 mil interações e um alcance estimado de 314 mil contas.
Entre todos os posts identificados sobre o caso, a publicação original do Madre FM & TV_WEB é a única com grande capilaridade e potencial de viralização, enquanto os demais perfis apenas reproduzem o mesmo conteúdo sem gerar impacto expressivo.

Links novos:
ReaIndepende - https://x.com/Realndependence/status/1982249929071263792 (1 interação, alcance estimado 5,9 mil)
Sitepoliciamt - https://www.instagram.com/reel/DQQbsmpjF10/ (35 interações,  1.2 mil contas alcançadas)
Portall_noticiasba - https://www.instagram.com/reel/DQQC3T1kRmq/ (15 interações, 909 contas alcançadas)


Links já reportados:
Bomfim Hoje - https://www.instagram.com/reel/DQOqIMQkQEM/ (235 interações, alcance estimado 5.7 mil contas)
Caucaia Real - https://www.instagram.com/reel/DQO8sWfjYal/ (151 interações, alcance estimados 3.9 mil contas)
Expresso Popular Notícias - https://www.instagram.com/reel/DQO0jOVkfEJ/ - (154 interações, 3.6 mil contas)
PA Notícias - https://www.instagram.com/reel/DQOjC-1kZ0Z/ (40 interações, alcance estimado 1 mil contas)
O direito de Dizer - https://www.instagram.com/reel/DQO8oHBkWAE/ (7 interações, alcance estimado 120 contas )
Blog do Zé Pequeno na TV - https://www.instagram.com/p/DQPzQMwD79N/ (3 interações, alcance estimado 60 contas) e https://www.blogdozepequenoof.com.br/2025/10/banco-do-brasil-de-madre-de-deus.html; e https://www.youtube.com/watch?v=kx-s9-OCpus
Maracanaunoticias25 https://www.instagram.com/reel/DQPBPB7EYST/ (20 interações, alcance estimado 400 contas)
falanordesteoficial (https://www.instagram.com/reel/DQPDM2iALwA/) (56 interações, alcance estimado 1.7 mil contas)","[Madre FM & TV_WEB (@madrefm87.9),ReaIndepende,Sitepoliciamt,Portall_noticiasba,Bomfim Hoje,Caucaia Real,Expresso Popular Notícias,PA Notícias,O Direito de Dizer,Blog do Zé Pequeno na TV,Maracanaunoticias25,Falanordesteoficial]","[https://www.blogdozepequenoof.com.br/2025/10/banco-do-brasil-de-madre-de-deus.html,https://www.instagram.com/p/DQPzQMwD79N/,https://www.instagram.com/reel/DQNDcRFkhfM/,https://www.instagram.com/reel/DQO0jOVkfEJ/,https://www.instagram.com/reel/DQO8oHBkWAE/,https://www.instagram.com/reel/DQO8sWfjYal/,https://www.instagram.com/reel/DQOjC-1kZ0Z/,https://www.instagram.com/reel/DQOqIMQkQEM/,https://www.instagram.com/reel/DQPBPB7EYST/,https://www.instagram.com/reel/DQPDM2iALwA/,https://www.instagram.com/reel/DQQC3T1kRmq/,https://www.instagram.com/reel/DQQbsmpjF10/,https://www.youtube.com/watch?v=kx-s9-OCpus,https://x.com/Realndependence/status/1982249929071263792]",,false,[],[],[]
4bc36296-56ae-48b1-a66e-35f2cfcffaaf,2025-10-26 17:30:00.000000 UTC,NOT_SENT,[SOCIAL_MEDIA],"[ABUSIVE_CONDUCT,LGPD_VIOLATION]",[],"[MICRO_INFLUENCER,MACRO_INFLUENCER,RELEVANT_PROFILE_TOP_VOICE,BB_IMAGE_OR_VIDEO]","[INTERACTIONS_250,INTERACTIONS_2500]",[EXPOSURE_TIME_ABOVE_24H],"[PRESS_JOURNALISTS,CLIENT_SOCIETY]",LEVEL_2,Banco do Brasil é acusado de descarte de documentos confidenciais de clientes em Madre de Deus.,"Às 14h10 de hoje (26) o perfil no X Bnews @bnews_oficial (https://x.com/bnews_oficial/status/1982495116670665018) publicou: “Documentos de clientes do Banco do Brasil são expostos após descarte ilegal em contêiner de lixo na Bahia; assista https://bnews.com.br/noticias/cidades/documentos-de-clientes-do-banco-do-brasil-sao-expostos-apos-descarte-ilegal-em-conteiner-de-lixo-na-bahia-assista.html #BNews #noticias”. O perfil possui 387 mil seguidores, com alcance estimado de 29.037 contas. O tweet acumula 48 visualizações e sem interações, até o momento.



Links já reportados:
Madre FM & TV_WEB - https://www.instagram.com/reel/DQNDcRFkhfM/ (16 mil interações e alcance estimado 726 mil)
ReaIndepende - https://x.com/Realndependence/status/1982249929071263792 (1 interação, alcance estimado 5,9 mil)
Sitepoliciamt - https://www.instagram.com/reel/DQQbsmpjF10/ (35 interações, 1.2 mil contas alcançadas)
Portall_noticiasba - https://www.instagram.com/reel/DQQC3T1kRmq/ (15 interações, 909 contas alcançadas)
Bomfim Hoje - https://www.instagram.com/reel/DQOqIMQkQEM/ (235 interações, alcance estimado 5.7 mil contas)
Caucaia Real - https://www.instagram.com/reel/DQO8sWfjYal/ (151 interações, alcance estimados 3.9 mil contas)
Expresso Popular Notícias - https://www.instagram.com/reel/DQO0jOVkfEJ/ - (154 interações, 3.6 mil contas)
PA Notícias - https://www.instagram.com/reel/DQOjC-1kZ0Z/ (40 interações, alcance estimado 1 mil contas)
O direito de Dizer - https://www.instagram.com/reel/DQO8oHBkWAE/ (7 interações, alcance estimado 120 contas )
Blog do Zé Pequeno na TV - https://www.instagram.com/p/DQPzQMwD79N/ (3 interações, alcance estimado 60 contas) e https://www.blogdozepequenoof.com.br/2025/10/banco-do-brasil-de-madre-de-deus.html; e https://www.youtube.com/watch?v=kx-s9-OCpus
Maracanaunoticias25 https://www.instagram.com/reel/DQPBPB7EYST/ (20 interações, alcance estimado 400 contas)
falanordesteoficial (https://www.instagram.com/reel/DQPDM2iALwA/) (56 interações, alcance estimado 1.7 mil contas)","[Bnews @bnews_oficial,Madre FM & TV_WEB (@madrefm87.9),ReaIndepende,Sitepoliciamt,Portall_noticiasba,Bomfim Hoje,Caucaia Real,Expresso Popular Notícias,PA Notícias,O Direito de Dizer,Blog do Zé Pequeno na TV,Maracanaunoticias25,Falanordesteoficial]","[https://www.blogdozepequenoof.com.br/2025/10/banco-do-brasil-de-madre-de-deus.html,https://www.instagram.com/p/DQPzQMwD79N/,https://www.instagram.com/reel/DQNDcRFkhfM/,https://www.instagram.com/reel/DQO0jOVkfEJ/,https://www.instagram.com/reel/DQO8oHBkWAE/,https://www.instagram.com/reel/DQO8sWfjYal/,https://www.instagram.com/reel/DQOjC-1kZ0Z/,https://www.instagram.com/reel/DQOqIMQkQEM/,https://www.instagram.com/reel/DQPBPB7EYST/,https://www.instagram.com/reel/DQPDM2iALwA/,https://www.instagram.com/reel/DQQC3T1kRmq/,https://www.instagram.com/reel/DQQbsmpjF10/,https://www.youtube.com/watch?v=kx-s9-OCpus,https://x.com/Realndependence/status/1982249929071263792,https://x.com/bnews_oficial/status/1982495116670665018]",,false,[],[],[]
